Category         Instruction         legal  fp_val  fp_single  uopc             iq_type   fu_code    dst_type  rs1_type  rs2_type  frs3_en  imm_sel  uses_ldq  uses_stq  is_amo  is_fence  is_fencei  mem_cmd    wakeup_delay  bypassable  is_br  is_sys_pc2epc  inst_unique  flush_on_commit  csr_cmd  is_rvv  can_be_split  uses_vm  v_ls_ew   vstart_is_zero  allow_vd_is_v0  not_use_vtype  vd_unequal_vs1  vd_unequal_vs2
VectorFloat      VFMAX_VV            Y      Y       X          uopVFMAX         IQT_VEC   FU_FPU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFMAX_VF            Y      Y       X          uopVFMAX         IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFSGNJ_VV           Y      Y       X          uopVFSGNJ        IQT_VEC   FU_FPU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFSGNJ_VF           Y      Y       X          uopVFSGNJ        IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFSGNJN_VV          Y      Y       X          uopVFSGNJ        IQT_VEC   FU_FPU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFSGNJN_VF          Y      Y       X          uopVFSGNJ        IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFSGNJX_VV          Y      Y       X          uopVFSGNJ        IQT_VEC   FU_FPU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFSGNJX_VF          Y      Y       X          uopVFSGNJ        IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VMFEQ_VV            Y      Y       X          uopVMFEQ         IQT_VEC   FU_F2I     RT_VM     RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFEQ_VF            Y      Y       X          uopVMFEQ         IQT_FVEC  FU_F2I     RT_VM     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFNE_VV            Y      Y       X          uopVMFNE         IQT_VEC   FU_F2I     RT_VM     RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFNE_VF            Y      Y       X          uopVMFNE         IQT_FVEC  FU_F2I     RT_VM     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFLT_VV            Y      Y       X          uopVMFLT         IQT_VEC   FU_F2I     RT_VM     RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFLT_VF            Y      Y       X          uopVMFLT         IQT_FVEC  FU_F2I     RT_VM     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFLE_VV            Y      Y       X          uopVMFLE         IQT_VEC   FU_F2I     RT_VM     RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFLE_VF            Y      Y       X          uopVMFLE         IQT_FVEC  FU_F2I     RT_VM     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFGT_VF            Y      Y       X          uopVMFGT         IQT_FVEC  FU_F2I     RT_VM     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VMFGE_VF            Y      Y       X          uopVMFGE         IQT_FVEC  FU_F2I     RT_VM     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               Y               N              N               N
VectorFloat      VFCLASS_V           Y      Y       X          uopVFCLASS       IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFMERGE_VFM         Y      Y       X          uopMERGE         IQT_FVEC  FU_ALU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFMV_V_F            Y      Y       X          uopVFMV_V_F      IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFCVT_XU_F_V        Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFCVT_X_F_V         Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFCVT_F_XU_V        Y      Y       X          uopVFCVT_I2F     IQT_VEC   FU_I2F     RT_VEC    RT_X      RT_VU     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFCVT_F_X_V         Y      Y       X          uopVFCVT_I2F     IQT_VEC   FU_I2F     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFCVT_RTZ_XU_F_V    Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFCVT_RTZ_X_F_V     Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFWCVT_XU_F_V       Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VW     RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFWCVT_X_F_V        Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VW     RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFWCVT_F_XU_V       Y      Y       X          uopVFCVT_I2F     IQT_VEC   FU_I2F     RT_VW     RT_X      RT_VU     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFWCVT_F_X_V        Y      Y       X          uopVFCVT_I2F     IQT_VEC   FU_I2F     RT_VW     RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFWCVT_F_F_V        Y      Y       X          uopVFCVT_F2F     IQT_VEC   FU_FPU     RT_VW     RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFWCVT_RTZ_XU_F_V   Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VW     RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFWCVT_RTZ_X_F_V    Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VW     RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFNCVT_XU_F_W       Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VW     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNCVT_X_F_W        Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VW     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNCVT_F_XU_W       Y      Y       X          uopVFCVT_I2F     IQT_VEC   FU_I2F     RT_VEC    RT_X      RT_VWU    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNCVT_F_X_W        Y      Y       X          uopVFCVT_I2F     IQT_VEC   FU_I2F     RT_VEC    RT_X      RT_VW     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNCVT_F_F_W        Y      Y       X          uopVFCVT_F2F     IQT_VEC   FU_FPU     RT_VEC    RT_X      RT_VW     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNCVT_ROD_F_F_W    Y      Y       X          uopVFCVT_F2F     IQT_VEC   FU_FPU     RT_VEC    RT_X      RT_VW     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNCVT_RTZ_XU_F_W   Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VW     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNCVT_RTZ_X_F_W    Y      Y       X          uopVFCVT_F2I     IQT_VEC   FU_F2I     RT_VEC    RT_X      RT_VW     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorReduction  VREDSUM_VS          Y      N       X          uopVADD          IQT_VEC   FU_IVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VREDMAXU_VS         Y      N       X          uopVMAXU         IQT_VEC   FU_IVRP    RT_VU     RT_VRU    RT_VU     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VREDMAX_VS          Y      N       X          uopVMAX          IQT_VEC   FU_IVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VREDMINU_VS         Y      N       X          uopVMINU         IQT_VEC   FU_IVRP    RT_VU     RT_VRU    RT_VU     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VREDMIN_VS          Y      N       X          uopVMIN          IQT_VEC   FU_IVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VREDAND_VS          Y      N       X          uopVAND          IQT_VEC   FU_IVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VREDOR_VS           Y      N       X          uopVOR           IQT_VEC   FU_IVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VREDXOR_VS          Y      N       X          uopVXOR          IQT_VEC   FU_IVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VWREDSUMU_VS        Y      N       X          uopVADD          IQT_VEC   FU_IVRP    RT_VWU    RT_VRWU   RT_VU     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VWREDSUM_VS         Y      N       X          uopVADD          IQT_VEC   FU_IVRP    RT_VW     RT_VRW    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VFREDOSUM_VS        Y      Y       X          uopVFADD         IQT_VEC   FU_FVRP    RT_VRED   RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VFREDSUM_VS         Y      Y       X          uopVFADD         IQT_VEC   FU_FVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VFREDMIN_VS         Y      Y       X          uopVFMIN         IQT_VEC   FU_FVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VFREDMAX_VS         Y      Y       X          uopVFMAX         IQT_VEC   FU_FVRP    RT_VEC    RT_VRED   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VFWREDOSUM_VS       Y      Y       X          uopVFADD         IQT_VEC   FU_FVRP    RT_VRW    RT_VRW    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorReduction  VFWREDSUM_VS        Y      Y       X          uopVFADD         IQT_VEC   FU_FVRP    RT_VW     RT_VRW    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               Y               N              N               N
VectorMask       VMAND_MM            Y      N       X          uopVMAND         IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VMNAND_MM           Y      N       X          uopVMNAND        IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VMANDNOT_MM         Y      N       X          uopVMANDNOT      IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VMXOR_MM            Y      N       X          uopVMXOR         IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VMOR_MM             Y      N       X          uopVMOR          IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VMNOR_MM            Y      N       X          uopVMNOR         IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VMORNOT_MM          Y      N       X          uopVMORNOT       IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VMXNOR_MM           Y      N       X          uopVMXNOR        IQT_VEC   FU_ALU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             N        DC2       N               N               N              N               N
VectorMask       VPOPC_M             Y      Y       X          uopVPOPC         IQT_VEC   FU_VMASKU  RT_FIX    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               N               N              N               N
VectorMask       VFIRST_M            Y      Y       X          uopVFIRST        IQT_VEC   FU_VMASKU  RT_FIX    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               N               N              N               N
VectorMask       VMSBF_M             Y      Y       X          uopVMSBF         IQT_VEC   FU_VMASKU  RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               N               N              N               Y
VectorMask       VMSIF_M             Y      Y       X          uopVMSIF         IQT_VEC   FU_VMASKU  RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               N               N              N               Y
VectorMask       VMSOF_M             Y      Y       X          uopVMSOF         IQT_VEC   FU_VMASKU  RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               N               N              N               Y
VectorMask       VIOTA_M             Y      Y       X          uopVIOTA         IQT_VEC   FU_VMASKU  RT_VU     RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               N               N              N               Y
VectorMask       VID_V               Y      Y       X          uopVID           IQT_VEC   FU_ALU     RT_VU     RT_X      RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VMV_X_S             Y      N       X          uopVMV_X_S       IQT_VEC   FU_ALU     RT_FIX    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VMV_S_X             Y      N       X          uopVMV_S_X       IQT_IVEC  FU_ALU     RT_VEC    RT_FIX    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VFMV_F_S            Y      Y       X          uopVFMV_F_S      IQT_VEC   FU_ALU     RT_FLT    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       N             Y        DC2       N               N               N              N               N
VectorPerm       VFMV_S_F            Y      Y       X          uopVFMV_S_F      IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VSLIDEUP_VX         Y      N       X          uopVSLIDEUP      IQT_IVEC  FU_ALU     RT_VEC    RT_FIXU   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorPerm       VSLIDEUP_VI         Y      N       X          uopVSLIDEUP      IQT_VEC   FU_ALU     RT_VEC    RT_VIU    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorPerm       VSLIDEDOWN_VX       Y      N       X          uopVSLIDEDOWN    IQT_IVEC  FU_ALU     RT_VEC    RT_FIXU   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VSLIDEDOWN_VI       Y      N       X          uopVSLIDEDOWN    IQT_VEC   FU_ALU     RT_VEC    RT_VIU    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VSLIDE1UP_VX        Y      N       X          uopVSLIDE1UP     IQT_IVEC  FU_ALU     RT_VEC    RT_FIXU   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorPerm       VFSLIDE1UP_VF       Y      N       X          uopVSLIDE1UP     IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorPerm       VSLIDE1DOWN_VX      Y      N       X          uopVSLIDE1DOWN   IQT_IVEC  FU_ALU     RT_VEC    RT_FIXU   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VFSLIDE1DOWN_VF     Y      N       X          uopVSLIDE1DOWN   IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorPerm       VRGATHER_VV         Y      N       X          uopVRGATHER      IQT_VEC   FU_IVRP    RT_VEC    RT_VU     RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              Y               Y
VectorPerm       VRGATHER_VX         Y      N       X          uopVRGATHER      IQT_IVEC  FU_IVRP    RT_VEC    RT_FIXU   RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorPerm       VRGATHER_VI         Y      N       X          uopVRGATHER      IQT_VEC   FU_IVRP    RT_VEC    RT_VIU    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorPerm       VRGATHEREI16_VV     Y      N       X          uopVRGATHEREI16  IQT_VEC   FU_IVRP    RT_VEC    RT_VU     RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              Y               Y
VectorPerm       VCOMPRESS_VM        Y      N       X          uopVCOMPRESS     IQT_VEC   FU_IVRP    RT_VU     RT_VU     RT_VU     N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       Y               N               Y              Y               Y
VectorPerm       VMV1R_V             Y      N       X          uopVMVR          IQT_VEC   FU_ALU     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               Y              N               N
VectorPerm       VMV2R_V             Y      N       X          uopVMVR          IQT_VEC   FU_ALU     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               Y              N               N
VectorPerm       VMV4R_V             Y      N       X          uopVMVR          IQT_VEC   FU_ALU     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               Y              N               N
VectorPerm       VMV8R_V             Y      N       X          uopVMVR          IQT_VEC   FU_ALU     RT_VEC    RT_X      RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               Y              N               N
RoCC             CUSTOM0             Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_X      RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM0_RS1         Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_FIX    RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM0_RS1_RS2     Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_FIX    RT_FIX    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM0_RD          Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_X      RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
